epoch,model,class,pseudo_hist,accepted_hist,true_count,pseudo_acc,accepted_true_count,accepted_pseudo_acc
19,minor,6,11339,10886,11444,0.8070604683677036,10736,0.8456594634873323
19,minor,7,10701,10170,11405,0.7637878123629986,10742,0.7970582759262708
19,minor,8,12604,12038,11462,0.8905077647879951,10734,0.9391652692379355
19,minor,9,11831,11475,11516,0.8812087530392497,10641,0.9438962503524105
20,major,0,21488,4554,11447,0.9670656067091814,4629,0.9509613307409808
20,major,1,15379,7954,11529,0.9742388758782201,7812,0.9897593445980543
20,major,2,15117,12413,11510,0.8331016507384883,9794,0.9104553808454156
20,major,3,15836,14871,11476,0.7659463227605438,10144,0.8467074132492114
20,major,4,11036,10579,11416,0.7685704274702172,10146,0.8491030948156909
20,major,5,7905,7508,11436,0.5601608954179783,10370,0.601639344262295
20,major,6,8134,7780,11435,0.6585045911674683,9779,0.7451682176091625
20,major,7,7859,7554,11540,0.6404679376083189,9787,0.7351588842341882
20,major,8,5855,5713,11502,0.5021735350373848,6100,0.9268852459016393
20,major,9,6079,5911,11397,0.5255769062033868,6276,0.9298916507329509
20,minor,0,8844,3349,11447,0.6979121167118022,5797,0.568052440917716
20,minor,1,10882,5932,11529,0.8829907190562928,7015,0.8382038488952245
20,minor,2,12067,9197,11510,0.7678540399652476,9613,0.7877873712680745
20,minor,3,14297,13208,11476,0.7332694318577901,10565,0.7717936583057264
20,minor,4,12239,11598,11416,0.8237561317449195,10736,0.8589791356184798
20,minor,5,10111,9586,11436,0.6447184330185379,10700,0.6755140186915888
20,minor,6,11315,10858,11435,0.8159160472234368,10743,0.8542306618263055
20,minor,7,10662,10206,11540,0.771317157712305,10873,0.8059413225420767
20,minor,8,12412,11970,11502,0.8958442010085202,10813,0.9428465735688523
20,minor,9,11859,11517,11397,0.8874265157497587,10566,0.9468105243233012
21,major,0,21370,4531,11457,0.9658723924238457,4633,0.9510036693287287
21,major,1,15311,7911,11455,0.9711916193801833,7758,0.9895591647331786
21,major,2,15079,12385,11424,0.8370973389355743,9740,0.9134496919917865
21,major,3,15969,15050,11495,0.7648542844715094,10168,0.845889063729347
21,major,4,10777,10310,11473,0.7606554519306197,10116,0.8435152234084619
21,major,5,7672,7256,11497,0.5414455945029139,10377,0.5829237737303652
21,major,6,8404,8047,11481,0.6762477136137967,9858,0.7638466220328667
21,major,7,7868,7564,11445,0.6456094364351245,9665,0.7428867046042421
21,major,8,6164,6003,11465,0.5302224160488443,6321,0.9398829299161525
21,major,9,6074,5917,11496,0.5228775226165623,6338,0.9267907857368255
21,minor,0,8988,3361,11457,0.7084751680195513,5720,0.5781468531468531
21,minor,1,10736,5950,11455,0.8829332169358359,7038,0.8391588519465757
21,minor,2,11984,9209,11424,0.7758228291316527,9560,0.7986401673640168
21,minor,3,14381,13272,11495,0.7388429752066116,10647,0.7713910021602329
21,minor,4,12319,11715,11473,0.8323019262616578,10802,0.8659507498611368
21,minor,5,9865,9373,11497,0.6359050187005306,10729,0.6666045297791033
21,minor,6,11367,10932,11481,0.8195279156867868,10832,0.855705317577548
21,minor,7,10634,10180,11445,0.7776321537789428,10784,0.8128709198813057
21,minor,8,12547,12084,11465,0.9012647187091147,10803,0.9456632416921226
21,minor,9,11867,11573,11496,0.8937021572720947,10734,0.9479224892863797
22,major,0,20899,4442,11447,0.9694243033109111,4577,0.952152064671182
22,major,1,15000,7767,11449,0.973884182024631,7649,0.9875800758269054
22,major,2,14882,12189,11513,0.8387909319899244,9776,0.9181669394435352
22,major,3,15883,14998,11460,0.7838568935427574,10217,0.8609180777136146
22,major,4,10990,10560,11504,0.780250347705146,10260,0.8589668615984406
22,major,5,7777,7418,11429,0.563303876104646,10410,0.6049951969260327
22,major,6,8558,8248,11515,0.6906643508467216,10011,0.7738487663570073
22,major,7,7999,7742,11459,0.6582598830613492,9787,0.7538571574537652
22,major,8,6055,5923,11464,0.520586182833217,6259,0.9360920274804282
22,major,9,6645,6481,11448,0.5723270440251572,6822,0.9394605687481677
22,minor,0,9026,3364,11447,0.7121516554555779,5658,0.585719335454224
22,minor,1,10743,5960,11449,0.883046554284217,7076,0.8352176370830978
22,minor,2,12111,9284,11513,0.7794666898288891,9635,0.8044628956927867
22,minor,3,14209,13135,11460,0.7370855148342059,10586,0.7725297562818817
22,minor,4,12246,11636,11504,0.8305806675938804,10819,0.866993252611147
22,minor,5,9946,9448,11429,0.6437133607489719,10715,0.6739150723285114
22,minor,6,11483,11038,11515,0.8324793747286149,10818,0.8716028840820854
22,minor,7,10613,10175,11459,0.7767693516013614,10776,0.8135671863400149
22,minor,8,12102,11673,11464,0.8947138869504536,10761,0.9426633212526717
22,minor,9,12209,11867,11448,0.902078965758211,10736,0.9524962742175856
23,major,0,20558,4409,11522,0.9652838048949836,4525,0.949171270718232
23,major,1,15480,7701,11458,0.9733810438121836,7614,0.987785657998424
23,major,2,14695,11999,11436,0.837093389296957,9648,0.9148009950248757
23,major,3,15792,14900,11502,0.7799513128151626,10243,0.8576588889973641
23,major,4,11192,10758,11463,0.788973218180232,10276,0.8646360451537564
23,major,5,7821,7474,11492,0.5677862861120779,10524,0.6058532877232992
23,major,6,8405,8111,11430,0.6912510936132983,9928,0.7747784045124899
23,major,7,8241,7958,11479,0.6743618782123878,9861,0.7658452489605516
23,major,8,6387,6244,11483,0.5481146041975093,6564,0.9407373552711761
23,major,9,6117,5961,11423,0.5291079401208089,6332,0.932564750473784
23,minor,0,9000,3385,11522,0.7076896372157612,5707,0.5817417206938847
23,minor,1,10872,5985,11458,0.890644091464479,7006,0.8498429917213817
23,minor,2,12160,9327,11436,0.7902238544945785,9554,0.8113879003558719
23,minor,3,14630,13568,11502,0.7608242044861763,10699,0.7954949060659875
23,minor,4,12232,11649,11463,0.835557881880834,10828,0.870151459179904
23,minor,5,9542,9106,11492,0.6387051862164984,10752,0.6688058035714286
23,minor,6,11209,10772,11430,0.8296587926509187,10767,0.8670010216401969
23,minor,7,10663,10260,11479,0.7899642826030142,10872,0.8228476821192053
23,minor,8,12487,12063,11483,0.9048158146825742,10843,0.9484460020289588
23,minor,9,11893,11580,11423,0.899238378709621,10667,0.9552826474172682
24,major,0,20930,4456,11465,0.965372873964239,4562,0.9480491012713722
24,major,1,15226,7782,11449,0.971700585203948,7687,0.9869910238064264
24,major,2,15072,12237,11499,0.8473780328724236,9712,0.9238056013179572
24,major,3,15732,14884,11437,0.788231179505115,10249,0.861059615572251
24,major,4,11186,10775,11480,0.7860627177700349,10333,0.86064066582793
24,major,5,7712,7395,11455,0.5633347883020515,10455,0.6036346245815399
24,major,6,8497,8205,11462,0.6972605129994766,9958,0.7825868648322957
24,major,7,7988,7729,11469,0.656465254163397,9764,0.7534821794346579
24,major,8,6045,5892,11453,0.5213481183969265,6266,0.9313756782636451
24,major,9,6300,6143,11519,0.5407587464189599,6512,0.9345823095823096
24,minor,0,9126,3341,11465,0.7225468818142172,5536,0.5951950867052023
24,minor,1,10846,5933,11449,0.8905581273473666,6920,0.8513005780346821
24,minor,2,12344,9271,11499,0.8006783198539004,9557,0.8186669456942555
24,minor,3,14544,13529,11437,0.7662848649121273,10659,0.7987616099071208
24,minor,4,12182,11671,11480,0.8459059233449477,10868,0.8792786161207213
24,minor,5,9634,9222,11455,0.6467917939764295,10789,0.6757808879414218
24,minor,6,11121,10770,11462,0.8324027220380388,10790,0.8727525486561631
24,minor,7,10575,10216,11469,0.7869910192693347,10849,0.8208129781546686
24,minor,8,12292,11871,11453,0.9030821618789837,10808,0.9469837157660992
24,minor,9,12024,11750,11519,0.9021616459762132,10798,0.954899055380626
25,major,0,20765,4422,11488,0.9701427576601671,4522,0.9559929234851835
25,major,1,14941,7734,11505,0.9720121686223381,7649,0.9869263956072689
25,major,2,14592,12044,11459,0.8416092154638276,9766,0.9172639770632808
25,major,3,16093,15220,11529,0.7903547575678723,10310,0.8658583899127061
25,major,4,10852,10451,11421,0.783118816215743,10297,0.8533553462173449
25,major,5,7729,7386,11502,0.5585115632063989,10492,0.5990278307281739
25,major,6,8712,8414,11518,0.7102795624240319,10064,0.791633545310016
25,major,7,8209,7945,11419,0.6774673789298538,9902,0.763482124823268
25,major,8,6238,6087,11448,0.5372990915443746,6362,0.9473436026406791
25,major,9,6557,6393,11399,0.5676813755592596,6732,0.9392453951277481
25,minor,0,8864,3381,11488,0.6991643454038997,5925,0.5623628691983122
25,minor,1,10727,5995,11505,0.880399826162538,7115,0.8348559381588194
25,minor,2,11752,9147,11459,0.777554760450301,9647,0.7977609619570851
25,minor,3,14239,13234,11529,0.7452511059068436,10692,0.7791806958473625
25,minor,4,12031,11492,11421,0.837404780667192,10785,0.8721372276309689
25,minor,5,9891,9415,11502,0.6453660233002956,10796,0.6722860318636532
25,minor,6,11437,11045,11518,0.836950859524223,10880,0.8731617647058824
25,minor,7,10966,10494,11419,0.7997197653034417,10798,0.8325615854787923
25,minor,8,12751,12311,11448,0.9104647099930119,10849,0.9512397455986726
25,minor,9,12030,11687,11399,0.8986753223967014,10714,0.9468919171177899
26,major,0,20320,4355,11413,0.9687198808376413,4473,0.9476861167002012
26,major,1,14723,7618,11535,0.9739921976592978,7545,0.9867461895294898
26,major,2,14084,11805,11526,0.8411417664410897,9901,0.9112210887789112
26,major,3,15974,15204,11452,0.8046629409710094,10412,0.8703419131771033
26,major,4,11512,11119,11492,0.8125652627915071,10454,0.8805242012626746
26,major,5,7822,7526,11436,0.5768625393494229,10545,0.6143195827406354
26,major,6,8727,8441,11442,0.7148225834644293,10087,0.7927034797263804
26,major,7,8258,8019,11425,0.6821881838074398,9975,0.7656140350877193
26,major,8,6274,6132,11446,0.5418486807618382,6474,0.9396045721346926
26,major,9,6994,6822,11521,0.5983855568093047,7175,0.9407665505226481
26,minor,0,9331,3350,11413,0.735477087531762,5428,0.6079587324981577
26,minor,1,10944,5939,11535,0.8930212397052449,6923,0.8515094612162357
26,minor,2,11975,9186,11526,0.7940308866909596,9652,0.8153750518027352
26,minor,3,14483,13558,11452,0.773663988822913,10700,0.8052336448598131
26,minor,4,12083,11609,11492,0.8475461190393317,10918,0.8812969408316541
26,minor,5,9356,8991,11436,0.639734172787688,10808,0.6671909696521096
26,minor,6,11478,11093,11442,0.846967313406747,10828,0.8822497229405246
26,minor,7,10965,10523,11425,0.8109409190371991,10833,0.8434413366565126
26,minor,8,12027,11600,11446,0.897344050323257,10718,0.9474715431983579
26,minor,9,12046,11772,11521,0.9058241472094436,10813,0.9575510959030796
27,major,0,20549,4368,11487,0.9682249499434143,4475,0.9550837988826816
27,major,1,14507,7633,11413,0.9749408569175502,7545,0.9891318754141816
27,major,2,14244,11818,11425,0.8511159737417943,9793,0.923006228939038
27,major,3,15567,14795,11438,0.7895611120825319,10282,0.8614082863256176
27,major,4,11161,10823,11471,0.8053351930956325,10412,0.8760084517864003
27,major,5,7821,7524,11473,0.5743048897411314,10528,0.6137917933130699
27,major,6,8983,8718,11430,0.7343832020997375,10115,0.8137419673751853
27,major,7,8287,8069,11549,0.6836955580569747,10040,0.7712151394422311
27,major,8,6635,6499,11512,0.5665392633773454,6749,0.9503630167432212
27,major,9,6934,6786,11490,0.5960835509138381,7094,0.9472793910346772
27,minor,0,9617,3351,11487,0.7545921476451641,5314,0.6221302220549492
27,minor,1,10726,5936,11413,0.8903881538596338,6946,0.8494097322199827
27,minor,2,12259,9295,11425,0.8135667396061269,9532,0.8332983634074695
27,minor,3,14443,13588,11438,0.7732995278894912,10671,0.8080779683253678
27,minor,4,12079,11661,11471,0.8552000697410862,10939,0.8857299570344639
27,minor,5,9500,9116,11473,0.6482175542578227,10860,0.6722836095764273
27,minor,6,11326,10956,11430,0.847681539807524,10804,0.885320251758608
27,minor,7,10647,10289,11549,0.7972118798164344,10969,0.8289725590299937
27,minor,8,12138,11810,11512,0.9051424600416956,10852,0.952635458901585
27,minor,9,11953,11683,11490,0.9070496083550914,10798,0.9575847379144286
28,major,0,20226,4319,11445,0.9676714722586283,4461,0.9491145483075544
28,major,1,14782,7548,11518,0.9767320715401979,7489,0.9883829616771265
28,major,2,14130,11776,11459,0.8485033598045205,9754,0.9224933360672545
28,major,3,15646,14874,11464,0.7937892533147244,10283,0.8693960906350287
28,major,4,11109,10764,11475,0.804880174291939,10413,0.8748679535196389
28,major,5,7939,7633,11476,0.582345765074939,10551,0.6215524594825135
28,major,6,8890,8630,11467,0.7300078486090521,10194,0.8043947420051011
28,major,7,8365,8104,11507,0.6898409663682975,9941,0.7816115078965898
28,major,8,6781,6647,11492,0.5797076226940481,6888,0.9518002322880371
28,major,9,6820,6683,11385,0.5917435221783048,7004,0.944745859508852
28,minor,0,9586,3344,11445,0.7601572739187418,5209,0.6329429832981378
28,minor,1,10914,5925,11518,0.8962493488452856,6890,0.8545718432510885
28,minor,2,12181,9251,11459,0.8194432323937516,9535,0.8385946512847404
28,minor,3,14325,13419,11464,0.7741625959525471,10700,0.8076635514018692
28,minor,4,12110,11695,11475,0.8596949891067538,10925,0.89162471395881
28,minor,5,9533,9182,11476,0.6557162774485884,10832,0.6820531757754801
28,minor,6,11075,10720,11467,0.8436382663294671,10802,0.8832623588224403
28,minor,7,10840,10446,11507,0.8180238115929435,10949,0.8465613298018084
28,minor,8,12224,11849,11492,0.9126348764357815,10878,0.9560580989152417
28,minor,9,11900,11612,11385,0.9104962670180061,10723,0.9579408747551991
29,major,0,20373,4343,11566,0.9679232232405326,4490,0.9507795100222717
29,major,1,14754,7596,11427,0.9748840465564015,7533,0.9889818133545732
29,major,2,14187,11781,11498,0.855192207340407,9816,0.9252241238793806
29,major,3,15452,14766,11460,0.7989528795811518,10313,0.8729758557160865
29,major,4,11021,10659,11468,0.8073770491803278,10432,0.8771088957055214
29,major,5,7664,7375,11439,0.5714660372410175,10509,0.609858216766581
29,major,6,9306,9052,11504,0.7566933240611962,10249,0.8346180115133184
29,major,7,8423,8190,11404,0.6990529638723255,9859,0.7922710214017649
29,major,8,6814,6679,11379,0.5902979172159241,6947,0.9517777457895494
29,major,9,6694,6561,11543,0.5748938750758035,6854,0.9501021301429822
29,minor,0,9370,3346,11566,0.7409648971122255,5431,0.6085435463082305
29,minor,1,10758,5929,11427,0.8941104401855255,6913,0.8533198322002025
29,minor,2,12106,9246,11498,0.8148373630196556,9609,0.832240607763555
29,minor,3,14368,13496,11460,0.7771378708551483,10745,0.8079106561191252
29,minor,4,12144,11695,11468,0.8643181025462155,10936,0.8953913679590344
29,minor,5,9362,9014,11439,0.6448116094064167,10846,0.6698321962013646
29,minor,6,11504,11191,11504,0.8624826147426982,10938,0.8969647101846773
29,minor,7,10661,10329,11404,0.8159417748158541,10849,0.8467139828555628
29,minor,8,12361,11971,11379,0.9183583794709552,10833,0.9565217391304348
29,minor,9,12054,11789,11543,0.9103352681278697,10906,0.9562626077388593
30,major,0,19414,4182,11415,0.9707402540516864,4301,0.956754243199256
30,major,1,14713,7297,11432,0.9776067179846046,7252,0.9880033094318809
30,major,2,13783,11406,11416,0.8551156271899089,9777,0.9247212846476425
30,major,3,15658,14936,11488,0.8091051532033426,10394,0.8795458918606889
30,major,4,11313,11001,11501,0.8282758021041648,10536,0.8948367501898253
30,major,5,7961,7690,11459,0.5914128632515926,10598,0.6290809586714474
30,major,6,9241,8990,11481,0.759515721627036,10324,0.8280705153041457
30,major,7,8520,8257,11484,0.7042842215256009,10025,0.7895261845386534
30,major,8,7092,6963,11549,0.6061996709671833,7229,0.9540738691381934
30,major,9,6993,6829,11463,0.6037686469510599,7115,0.9523541813070977
30,minor,0,9212,3319,11415,0.7388523872098116,5399,0.6071494721244675
30,minor,1,10877,5898,11432,0.8987928621413576,6848,0.8567464953271028
30,minor,2,11830,9136,11416,0.8138577435178697,9566,0.8325318837549655
30,minor,3,14018,13204,11488,0.7715877437325905,10778,0.8030246799035071
30,minor,4,12240,11782,11501,0.8663594470046083,10976,0.8965014577259475
30,minor,5,9751,9333,11459,0.6677720568985077,10816,0.693694526627219
30,minor,6,11461,11118,11481,0.8574166013413466,10948,0.889020825721593
30,minor,7,10789,10396,11484,0.8133054684778823,10883,0.8446200496186713
30,minor,8,12566,12194,11549,0.9212052991601004,10986,0.9604951756781358
30,minor,9,11944,11640,11463,0.9092733141411498,10820,0.955822550831793
31,major,0,19651,4181,11410,0.9726555652936021,4321,0.9557972691506595
31,major,1,14518,7304,11473,0.9767279700165606,7254,0.9895230217810863
31,major,2,13848,11569,11516,0.8614970475859673,9899,0.9298919082735629
31,major,3,14989,14353,11469,0.8039933734414508,10365,0.8745779064158224
31,major,4,11179,10889,11447,0.8274657115401415,10519,0.8911493487974143
31,major,5,8110,7842,11526,0.6025507548152004,10667,0.6397300084372364
31,major,6,9442,9206,11401,0.7744057538812384,10274,0.8452404126922328
31,major,7,8903,8677,11516,0.7349774227162209,10269,0.8098159509202454
31,major,8,6848,6711,11439,0.5915726899204475,6927,0.9605889995669121
31,major,9,7200,7065,11491,0.6206596466800104,7302,0.9597370583401807
31,minor,0,9796,3298,11410,0.7762489044697634,5081,0.6412123597716984
31,minor,1,11003,5876,11473,0.9091780702518958,6705,0.8706935123042505
31,minor,2,11985,9175,11516,0.8245050364709968,9557,0.8489065606361829
31,minor,3,14028,13212,11469,0.7804516522800593,10721,0.814382986661692
31,minor,4,11799,11409,11447,0.860836900497947,10913,0.8926967836525245
31,minor,5,9586,9234,11526,0.6645844178379317,10870,0.6930082796688133
31,minor,6,11409,11096,11401,0.8675554775896851,10853,0.9015940293006542
31,minor,7,10955,10592,11516,0.8330149357415769,10975,0.861867881548975
31,minor,8,12181,11852,11439,0.9185243465337879,10894,0.9589682393978337
31,minor,9,11946,11669,11491,0.9147158645896789,10844,0.9620066396163777
32,major,0,19276,4168,11508,0.9693256864789711,4334,0.949238578680203
32,major,1,14577,7286,11504,0.9770514603616134,7257,0.9899407468650958
32,major,2,14027,11514,11502,0.856546687532603,9806,0.9264735875994289
32,major,3,15493,14820,11484,0.8111285266457681,10453,0.8782167798718071
32,major,4,11225,10937,11452,0.8278030038421237,10553,0.8897943712688335
32,major,5,8121,7856,11383,0.6029166300623737,10514,0.6411451398135819
32,major,6,9164,8951,11518,0.7537766973432888,10263,0.8319204910844782
32,major,7,8548,8330,11463,0.7148215999302102,10206,0.7883597883597884
32,major,8,7165,7030,11454,0.6166404749432512,7241,0.9598121806380334
32,major,9,7092,6944,11420,0.6147110332749562,7209,0.9556110417533639
32,minor,0,9896,3314,11508,0.7803267292318388,5111,0.6421443944433575
32,minor,1,10923,5896,11504,0.9011648122392212,6839,0.8588974996344495
32,minor,2,11827,9136,11502,0.819944357503043,9567,0.8433155639176335
32,minor,3,14258,13457,11484,0.793538836642285,10807,0.825113352456741
32,minor,4,11878,11502,11452,0.8661369193154034,10942,0.8964540303418023
32,minor,5,9508,9147,11383,0.6668716507071949,10761,0.6924077687947217
32,minor,6,11380,11051,11518,0.8630838687272095,10933,0.898472514405927
32,minor,7,10898,10588,11463,0.8270086364825961,10978,0.8536163235562033
32,minor,8,12276,11899,11454,0.9247424480530819,10892,0.964744766801322
32,minor,9,11844,11589,11420,0.9111208406304728,10749,0.9605544701832729
33,major,0,19206,4129,11503,0.9680083456489611,4292,0.9515377446411929
33,major,1,14412,7205,11452,0.9768599371288857,7202,0.9876423215773397
33,major,2,13770,11337,11373,0.8659984173041414,9717,0.9297108160955028
33,major,3,15448,14841,11444,0.8138762670394967,10417,0.8810598060862053
33,major,4,10910,10636,11462,0.8175711045192811,10471,0.884633750358132
33,major,5,8123,7878,11507,0.6011992700095594,10701,0.6362022240912064
33,major,6,9395,9166,11504,0.7731223922114048,10335,0.8461538461538461
33,major,7,8802,8594,11457,0.7271537051584185,10234,0.80203244088333
33,major,8,7391,7278,11479,0.6348985103231989,7426,0.9691624023700511
33,major,9,7231,7083,11507,0.6223168506126705,7352,0.955930359085963
33,minor,0,9838,3285,11503,0.7810136486134052,5000,0.6516
33,minor,1,10877,5862,11452,0.9071777855396437,6708,0.8698568872987478
33,minor,2,12012,9154,11373,0.8386529499692253,9442,0.857551366235967
33,minor,3,14142,13383,11444,0.7940405452638938,10736,0.8274031296572281
33,minor,4,11823,11469,11462,0.8719246204850811,10958,0.9025369592991421
33,minor,5,9360,9046,11507,0.6615103849830538,10926,0.6865275489657697
33,minor,6,11630,11305,11504,0.8827364394993046,10990,0.9126478616924477
33,minor,7,10927,10608,11457,0.8337261063105526,10988,0.8594830724426648
33,minor,8,12171,11860,11479,0.9262130847634812,10950,0.9640182648401826
33,minor,9,11908,11647,11507,0.9188320152950378,10921,0.9619998168665873
34,major,0,19204,4121,11460,0.9742582897033158,4256,0.956766917293233
34,major,1,14404,7201,11420,0.979246935201401,7178,0.9891334633602675
34,major,2,13395,11238,11530,0.857849089332177,9904,0.9251817447495961
34,major,3,15296,14683,11473,0.824980388738778,10508,0.8874191092500952
34,major,4,11296,11004,11491,0.8416151770951179,10606,0.9009994342824816
34,major,5,7964,7735,11468,0.5988838507150331,10660,0.6347091932457786
34,major,6,9635,9421,11425,0.7929978118161926,10375,0.8618795180722891
34,major,7,8878,8671,11472,0.733873779637378,10176,0.8148584905660378
34,major,8,7392,7291,11477,0.6364903720484447,7474,0.9656141289804656
34,major,9,7224,7095,11472,0.6236924686192469,7323,0.9617643042468933
34,minor,0,9855,3314,11460,0.7882198952879581,5033,0.6536856745479833
34,minor,1,10893,5893,11420,0.9091943957968477,6753,0.8689471346068414
34,minor,2,11948,9243,11530,0.8328707718993928,9618,0.8490330630068621
34,minor,3,14350,13634,11473,0.8048461605508586,10834,0.8343178881299612
34,minor,4,11981,11603,11491,0.8765120529109738,11047,0.9021453788358831
34,minor,5,9211,8921,11468,0.6569584931984653,10926,0.6803953871499177
34,minor,6,11467,11188,11425,0.8785995623632386,10932,0.9094401756311745
34,minor,7,10956,10642,11472,0.8376046025104602,10981,0.8645842819415354
34,minor,8,12207,11908,11477,0.9282913653393744,10966,0.9643443370417655
34,minor,9,11820,11626,11472,0.9198919107391911,10882,0.9643447895607425
35,major,0,18998,4101,11444,0.9728241873470814,4240,0.9563679245283019
35,major,1,14358,7158,11495,0.9778164419312745,7160,0.988268156424581
35,major,2,13457,11153,11436,0.8642007694998252,9742,0.9309176760418805
35,major,3,15116,14529,11458,0.8157619130738348,10465,0.8803631151457239
35,major,4,11232,10947,11439,0.8394964594807238,10560,0.8995265151515152
35,major,5,8319,8068,11441,0.6163796870902893,10682,0.6499719153716532
35,major,6,9359,9173,11403,0.7783039550995352,10339,0.8479543476158236
35,major,7,9033,8848,11498,0.7485649678204905,10396,0.8171412081569834
35,major,8,7548,7416,11556,0.6436483212184146,7581,0.9666270940509167
35,major,9,7268,7123,11518,0.6267581177287723,7351,0.9635423751870493
35,minor,0,9791,3312,11444,0.7839042292904579,5054,0.6497823506133755
35,minor,1,10996,5903,11495,0.9126576772509787,6706,0.8766776021473307
35,minor,2,11940,9199,11436,0.8412906610703043,9525,0.8607874015748032
35,minor,3,13899,13204,11458,0.7966486297783208,10814,0.8269835398557426
35,minor,4,11780,11468,11439,0.8733280881195908,10977,0.9011569645622666
35,minor,5,9286,8966,11441,0.662791714011013,10841,0.6886818559173508
35,minor,6,11566,11284,11403,0.8852056476365868,10912,0.9173387096774194
35,minor,7,11084,10750,11498,0.8469299008523221,11049,0.8717530998280387
35,minor,8,12538,12223,11556,0.9386465905157494,11077,0.9728265775932111
35,minor,9,11808,11572,11518,0.919604097933669,10926,0.9637561779242174
36,major,0,18864,4071,11467,0.9698264585331822,4226,0.9519640321817321
36,major,1,14318,7100,11544,0.9758316008316008,7111,0.9870622978484039
36,major,2,13411,11194,11396,0.8710951210951211,9798,0.934476423759951
36,major,3,15114,14555,11519,0.8181265734872819,10593,0.8775606532615878
36,major,4,11185,10903,11481,0.8445257381761171,10636,0.8995863106430989
36,major,5,8393,8161,11523,0.6209320489455871,10818,0.6528008874098724
36,major,6,9666,9443,11505,0.7958279009126467,10417,0.8655083037342804
36,major,7,9148,8947,11416,0.7595480028030834,10332,0.8276229190863337
36,major,8,7136,6996,11402,0.6201543588844063,7224,0.9626245847176079
36,major,9,7453,7322,11435,0.645124617402711,7537,0.9631152978638716
36,minor,0,9994,3310,11467,0.79497689020668,4923,0.6668697948405444
36,minor,1,10943,5897,11544,0.906964656964657,6777,0.8663125276671093
36,minor,2,11904,9132,11396,0.838978588978589,9502,0.8592927804672701
36,minor,3,14133,13457,11519,0.8037156003125271,10845,0.8369755647763947
36,minor,4,11741,11398,11481,0.8735301802978834,10975,0.9049658314350797
36,minor,5,9444,9099,11523,0.6639763950360149,10939,0.6895511472712313
36,minor,6,11648,11336,11505,0.8888309430682312,11036,0.918176875679594
36,minor,7,11014,10689,11416,0.8461807988787666,10942,0.8730579418753427
36,minor,8,11943,11653,11402,0.9236975969128223,10883,0.9615914729394468
36,minor,9,11924,11704,11435,0.9236554438128552,10853,0.9677508522989036
37,major,0,18929,4068,11481,0.9757860813517987,4184,0.9619980879541109
37,major,1,14022,7092,11401,0.9779843873344444,7099,0.9873221580504297
37,major,2,13320,11125,11550,0.869004329004329,9937,0.9315688839690047
37,major,3,15079,14527,11413,0.8181021641987207,10402,0.8860796000769083
37,major,4,11392,11101,11521,0.8507074038711917,10702,0.90637264062792
37,major,5,8119,7908,11451,0.6113003231158851,10683,0.6469156603950201
37,major,6,9637,9430,11511,0.7929806272261315,10486,0.8583826053786
37,major,7,9070,8878,11468,0.754795953958842,10261,0.8315953610759185
37,major,8,7586,7484,11457,0.655145326001571,7658,0.968399059806738
37,major,9,7534,7407,11435,0.6528202885876694,7608,0.9659568874868559
37,minor,0,10110,3286,11481,0.8039369392910025,4872,0.6676929392446633
37,minor,1,10882,5873,11401,0.9141303394439084,6681,0.8765154916928604
37,minor,2,11836,9095,11550,0.8471861471861472,9556,0.8660527417329427
37,minor,3,14024,13342,11413,0.8106545167791115,10764,0.8418803418803419
37,minor,4,12023,11679,11521,0.8870757746723374,11056,0.9154305354558611
37,minor,5,9224,8931,11451,0.6689372107239543,10891,0.6934165824993114
37,minor,6,11522,11256,11511,0.8888888888888888,11033,0.9186984501042328
37,minor,7,11047,10762,11468,0.8548133937914196,11047,0.8784285326332941
37,minor,8,12076,11808,11457,0.9312210875447324,10949,0.9670289524157457
37,minor,9,11944,11719,11435,0.9288150415391342,10902,0.9682627040909925
38,major,0,19168,4121,11431,0.9745429096317033,4257,0.9595959595959596
38,major,1,14539,7189,11528,0.9800485773768216,7166,0.9889757186715044
38,major,2,13377,11243,11448,0.8745632424877708,9897,0.9358391431746994
38,major,3,14973,14435,11452,0.8225637443241355,10485,0.8868860276585598
38,major,4,11380,11140,11504,0.853529207232267,10734,0.9073038941680641
38,major,5,8142,7919,11405,0.61096010521701,10620,0.6469868173258003
38,major,6,9383,9201,11402,0.7880196456761972,10313,0.8590128963444197
38,major,7,9147,8939,11511,0.758318130483885,10379,0.8285962038732055
38,major,8,7264,7148,11513,0.623121688526014,7311,0.9682669949391328
38,major,9,7315,7181,11494,0.630154863406995,7354,0.968860484090291
38,minor,0,9920,3287,11431,0.7952060187210218,4901,0.6645582534176698
38,minor,1,10851,5857,11528,0.9024982650936849,6783,0.8587645584549609
38,minor,2,11975,9125,11448,0.8522012578616353,9484,0.8690425980598904
38,minor,3,13705,13029,11452,0.7959308417743626,10766,0.828720044584804
38,minor,4,11873,11527,11504,0.8816063977746871,10993,0.9118529973619576
38,minor,5,9428,9111,11405,0.6707584392810171,10845,0.6947902259105578
38,minor,6,11509,11226,11402,0.8909840378880898,10937,0.9211849684557009
38,minor,7,11056,10727,11511,0.853531404743289,11070,0.8781391147244806
38,minor,8,12354,12053,11513,0.9345088161209067,11048,0.9675054308472122
38,minor,9,12017,11829,11494,0.927353401774839,10944,0.9696637426900585
